customer_id,campaign_id,interaction_date,channel,opened,clicked,converted
C000102,CAMP005,2026-07-19,Mobile App,0,0,0
C000102,CAMP004,2026-04-02,Email,0,0,0
C000102,CAMP008,2026-06-10,Email,0,0,0
C000103,CAMP008,2026-04-05,Mobile App,0,0,0
C000103,CAMP002,2026-08-13,Email,0,0,0
C000103,CAMP006,2026-04-12,Mobile App,0,0,0
C000103,CAMP004,2026-07-11,Mobile App,0,0,0
C000103,CAMP001,2026-07-18,Email,1,0,0
C000103,CAMP005,2026-06-14,Mobile App,0,0,0
C000103,CAMP007,2026-07-14,Email,0,0,0
C000104,CAMP008,2026-07-30,Email,1,0,0
C000104,CAMP007,2026-08-05,Email,0,0,0
C000104,CAMP004,2026-07-02,Email,0,0,0
C000104,CAMP002,2026-06-08,Email,0,0,0
C000105,CAMP002,2026-04-10,Email,0,0,0
C000105,CAMP001,2026-05-01,Email,1,0,0
C000105,CAMP003,2026-06-11,Email,1,0,0
C000105,CAMP005,2026-08-12,Mobile App,0,0,0
C000105,CAMP008,2026-06-02,Email,0,0,0
C000105,CAMP007,2026-04-12,Mobile App,0,0,0
C000105,CAMP004,2026-07-29,Email,0,0,0
C000106,CAMP008,2026-07-05,Email,1,0,0
C000106,CAMP006,2026-07-10,Email,0,0,0
C000106,CAMP002,2026-08-08,Mobile App,1,1,0
C000106,CAMP001,2026-06-21,Mobile App,0,0,0
C000107,CAMP003,2026-08-17,Mobile App,0,0,0
C000107,CAMP001,2026-04-14,Mobile App,0,0,0
C000107,CAMP004,2026-04-13,Mobile App,0,0,0
C000107,CAMP008,2026-05-19,Mobile App,1,0,0
C000108,CAMP005,2026-07-09,Email,1,0,0
C000108,CAMP003,2026-05-18,Email,1,1,0
C000108,CAMP006,2026-07-09,Email,1,1,0
C000108,CAMP008,2026-08-11,Email,1,1,0
C000108,CAMP004,2026-04-27,Mobile App,0,0,0
C000108,CAMP001,2026-06-29,Email,0,0,0
C000109,CAMP004,2026-07-03,Email,1,1,1
C000109,CAMP008,2026-04-08,Email,1,0,0
C000109,CAMP006,2026-08-24,Mobile App,0,0,0
C000110,CAMP001,2026-05-11,Email,1,0,0
C000110,CAMP006,2026-08-03,Mobile App,0,0,0
C000110,CAMP008,2026-05-11,Email,0,0,0
C000111,CAMP001,2026-06-06,Email,1,1,1
C000111,CAMP004,2026-04-14,Email,0,0,0
C000111,CAMP008,2026-07-19,Email,0,0,0
C000111,CAMP002,2026-07-30,Mobile App,0,0,0
C000111,CAMP003,2026-04-15,Mobile App,1,0,0
C000111,CAMP007,2026-05-08,Mobile App,1,1,1
C000112,CAMP003,2026-08-06,Email,0,0,0
C000112,CAMP006,2026-08-14,Email,1,0,0
C000112,CAMP002,2026-07-03,Mobile App,0,0,0
C000112,CAMP005,2026-04-17,Mobile App,1,0,0
C000112,CAMP001,2026-07-06,Mobile App,1,0,0
C000112,CAMP008,2026-07-05,Email,1,1,0
C000113,CAMP006,2026-04-05,Mobile App,1,1,0
C000113,CAMP007,2026-04-20,Mobile App,0,0,0
C000113,CAMP008,2026-08-17,Mobile App,0,0,0
C000113,CAMP003,2026-08-09,Mobile App,1,0,0
C000114,CAMP006,2026-08-18,Mobile App,0,0,0
C000114,CAMP005,2026-07-18,Mobile App,0,0,0
C000114,CAMP008,2026-06-22,Email,1,0,0
C000114,CAMP004,2026-05-15,Mobile App,0,0,0
C000114,CAMP003,2026-05-05,Email,1,0,0
C000114,CAMP007,2026-06-30,Email,0,0,0
C000114,CAMP001,2026-07-30,Email,0,0,0
C000115,CAMP008,2026-07-20,Mobile App,0,0,0
C000115,CAMP001,2026-04-18,Email,1,1,0
C000115,CAMP003,2026-08-23,Email,1,1,0
C000116,CAMP008,2026-08-06,Mobile App,1,1,0
C000116,CAMP002,2026-06-27,Mobile App,1,0,0
C000116,CAMP005,2026-07-07,Email,1,0,0
C000117,CAMP004,2026-08-16,Email,0,0,0
C000117,CAMP001,2026-04-15,Mobile App,0,0,0
C000117,CAMP008,2026-05-27,Mobile App,1,0,0
C000117,CAMP003,2026-04-27,Mobile App,1,0,0
C000117,CAMP007,2026-07-18,Email,0,0,0
C000117,CAMP006,2026-06-22,Email,1,0,0
C000117,CAMP002,2026-05-18,Mobile App,1,1,1
C000118,CAMP003,2026-08-24,Email,1,0,0
C000118,CAMP007,2026-04-21,Email,1,0,0
C000118,CAMP005,2026-06-19,Email,1,1,1
C000118,CAMP004,2026-04-08,Email,1,0,0
C000118,CAMP008,2026-06-15,Email,0,0,0
C000118,CAMP002,2026-04-12,Mobile App,0,0,0
C000118,CAMP006,2026-08-16,Mobile App,1,1,0
C000119,CAMP005,2026-08-10,Email,1,0,0
C000119,CAMP001,2026-07-18,Mobile App,1,0,0
C000119,CAMP008,2026-05-02,Email,1,0,0
C000119,CAMP004,2026-07-11,Mobile App,0,0,0
C000119,CAMP003,2026-05-20,Mobile App,0,0,0
C000119,CAMP007,2026-08-22,Email,0,0,0
C000119,CAMP006,2026-04-02,Email,1,0,0
C000120,CAMP002,2026-04-08,Mobile App,0,0,0
C000120,CAMP001,2026-05-20,Mobile App,0,0,0
C000120,CAMP004,2026-05-04,Email,1,1,0
C000121,CAMP003,2026-08-01,Email,0,0,0
C000121,CAMP007,2026-07-02,Mobile App,0,0,0
C000121,CAMP005,2026-08-04,Email,1,0,0
C000121,CAMP002,2026-07-29,Email,0,0,0
C000121,CAMP006,2026-08-22,Email,1,0,0
C000121,CAMP001,2026-05-26,Mobile App,0,0,0
C000122,CAMP007,2026-05-07,Email,1,0,0
C000122,CAMP006,2026-04-15,Mobile App,0,0,0
C000122,CAMP004,2026-04-14,Mobile App,1,0,0
C000122,CAMP001,2026-04-26,Email,1,1,1
C000122,CAMP002,2026-05-03,Email,1,0,0
C000122,CAMP005,2026-08-11,Mobile App,0,0,0
C000122,CAMP008,2026-06-15,Email,1,0,0
C000123,CAMP005,2026-06-04,Mobile App,0,0,0
C000123,CAMP007,2026-08-12,Email,0,0,0
C000123,CAMP002,2026-05-18,Mobile App,0,0,0
C000123,CAMP001,2026-05-10,Email,0,0,0
C000124,CAMP001,2026-07-10,Mobile App,1,0,0
C000124,CAMP005,2026-07-02,Mobile App,1,0,0
C000124,CAMP002,2026-05-26,Mobile App,1,1,1
C000124,CAMP008,2026-04-30,Mobile App,1,1,1
C000125,CAMP008,2026-05-20,Mobile App,1,0,0
C000125,CAMP004,2026-05-01,Email,0,0,0
C000125,CAMP005,2026-05-27,Email,1,0,0
C000125,CAMP006,2026-07-10,Email,0,0,0
C000125,CAMP001,2026-05-19,Mobile App,0,0,0
C000126,CAMP007,2026-07-31,Mobile App,1,0,0
C000126,CAMP003,2026-05-06,Email,0,0,0
C000126,CAMP002,2026-05-15,Mobile App,0,0,0
C000126,CAMP005,2026-04-16,Mobile App,0,0,0
C000126,CAMP008,2026-07-10,Mobile App,0,0,0
C000126,CAMP004,2026-06-24,Email,1,0,0
C000127,CAMP002,2026-06-30,Email,1,1,0
C000127,CAMP004,2026-05-05,Email,1,0,0
C000127,CAMP008,2026-07-29,Mobile App,1,1,0
C000127,CAMP003,2026-05-29,Mobile App,0,0,0
C000128,CAMP008,2026-08-21,Mobile App,0,0,0
C000128,CAMP005,2026-06-27,Email,0,0,0
C000128,CAMP002,2026-06-04,Mobile App,0,0,0
C000128,CAMP001,2026-06-10,Email,0,0,0
C000128,CAMP004,2026-05-09,Email,1,0,0
C000128,CAMP006,2026-07-24,Email,1,0,0
C000129,CAMP006,2026-04-30,Email,1,1,0
C000129,CAMP001,2026-05-22,Mobile App,0,0,0
C000129,CAMP003,2026-07-08,Email,1,1,1
C000129,CAMP004,2026-06-18,Email,0,0,0
C000130,CAMP005,2026-07-09,Mobile App,0,0,0
C000130,CAMP008,2026-07-25,Mobile App,0,0,0
C000130,CAMP007,2026-06-16,Email,1,1,0
C000130,CAMP004,2026-06-14,Mobile App,0,0,0
C000130,CAMP003,2026-05-25,Mobile App,0,0,0
C000130,CAMP002,2026-07-23,Email,0,0,0
C000130,CAMP006,2026-04-06,Mobile App,0,0,0
C000131,CAMP005,2026-07-22,Mobile App,1,1,1
C000131,CAMP004,2026-04-03,Email,0,0,0
C000131,CAMP002,2026-06-08,Email,1,1,1
C000131,CAMP008,2026-07-28,Email,1,1,0
C000131,CAMP001,2026-07-25,Mobile App,0,0,0
C000131,CAMP007,2026-06-16,Mobile App,1,0,0
C000131,CAMP003,2026-06-15,Email,0,0,0
C000132,CAMP005,2026-08-14,Email,1,1,0
C000132,CAMP001,2026-06-16,Email,0,0,0
C000132,CAMP006,2026-07-02,Email,1,1,0
C000133,CAMP001,2026-08-07,Mobile App,0,0,0
C000133,CAMP005,2026-06-08,Mobile App,1,1,1
C000133,CAMP007,2026-08-13,Email,1,1,0
C000134,CAMP003,2026-06-22,Email,0,0,0
C000134,CAMP007,2026-04-21,Email,0,0,0
C000134,CAMP006,2026-05-29,Email,0,0,0
C000134,CAMP001,2026-07-20,Mobile App,0,0,0
C000134,CAMP002,2026-04-16,Mobile App,1,1,0
C000134,CAMP005,2026-05-10,Mobile App,0,0,0
C000135,CAMP007,2026-07-09,Mobile App,1,1,0
C000135,CAMP004,2026-08-19,Mobile App,1,0,0
C000135,CAMP001,2026-07-14,Mobile App,1,1,0
C000136,CAMP002,2026-04-08,Email,0,0,0
C000136,CAMP005,2026-06-19,Email,0,0,0
C000136,CAMP003,2026-06-13,Mobile App,0,0,0
C000136,CAMP001,2026-08-03,Email,1,0,0
C000136,CAMP008,2026-04-18,Mobile App,0,0,0
C000136,CAMP006,2026-08-08,Mobile App,1,1,0
C000137,CAMP006,2026-06-12,Email,0,0,0
C000137,CAMP002,2026-05-19,Email,1,0,0
C000137,CAMP005,2026-08-15,Mobile App,0,0,0
C000138,CAMP001,2026-08-22,Email,0,0,0
C000138,CAMP002,2026-04-18,Email,0,0,0
C000138,CAMP005,2026-08-19,Email,1,1,0
C000138,CAMP007,2026-06-27,Mobile App,1,1,0
C000139,CAMP006,2026-05-29,Email,0,0,0
C000139,CAMP001,2026-04-04,Mobile App,1,0,0
C000139,CAMP002,2026-04-21,Mobile App,1,1,0
C000139,CAMP007,2026-07-17,Email,1,0,0
C000139,CAMP004,2026-04-15,Email,1,0,0
C000139,CAMP003,2026-04-18,Email,1,0,0
C000139,CAMP008,2026-07-05,Email,0,0,0
C000140,CAMP003,2026-04-26,Email,1,0,0
C000140,CAMP002,2026-08-11,Email,1,1,1
C000140,CAMP007,2026-08-13,Email,0,0,0
C000140,CAMP001,2026-05-17,Mobile App,1,0,0
C000141,CAMP006,2026-06-29,Email,1,0,0
C000141,CAMP003,2026-05-13,Email,0,0,0
C000141,CAMP002,2026-06-12,Email,0,0,0
C000141,CAMP004,2026-08-20,Mobile App,1,0,0
C000141,CAMP001,2026-05-10,Email,1,1,1
C000141,CAMP008,2026-04-06,Mobile App,0,0,0
C000141,CAMP005,2026-06-25,Mobile App,1,1,1
C000142,CAMP008,2026-06-16,Email,0,0,0
C000142,CAMP006,2026-05-02,Mobile App,0,0,0
C000142,CAMP007,2026-05-11,Mobile App,0,0,0
C000142,CAMP001,2026-04-16,Mobile App,0,0,0
C000142,CAMP005,2026-04-24,Mobile App,1,1,0
C000142,CAMP003,2026-05-05,Email,1,1,0
C000142,CAMP002,2026-08-12,Email,1,0,0
C000143,CAMP007,2026-07-15,Mobile App,0,0,0
C000143,CAMP004,2026-06-08,Email,1,1,0
C000143,CAMP006,2026-06-02,Mobile App,0,0,0
C000143,CAMP005,2026-07-16,Email,0,0,0
C000143,CAMP002,2026-04-23,Email,0,0,0
C000143,CAMP003,2026-06-24,Mobile App,0,0,0
C000144,CAMP005,2026-06-10,Email,1,0,0
C000144,CAMP002,2026-06-02,Mobile App,0,0,0
C000144,CAMP003,2026-06-30,Email,1,0,0
C000144,CAMP001,2026-06-05,Mobile App,0,0,0
C000145,CAMP005,2026-08-21,Email,1,1,0
C000145,CAMP007,2026-04-09,Email,0,0,0
C000145,CAMP008,2026-05-27,Email,0,0,0
C000145,CAMP004,2026-07-21,Mobile App,0,0,0
C000145,CAMP006,2026-04-04,Email,0,0,0
C000145,CAMP003,2026-07-04,Mobile App,0,0,0
C000145,CAMP001,2026-06-24,Email,1,0,0
C000146,CAMP002,2026-04-19,Mobile App,1,1,0
C000146,CAMP007,2026-08-18,Email,1,0,0
C000146,CAMP003,2026-08-19,Mobile App,0,0,0
C000146,CAMP001,2026-04-10,Email,1,1,0
C000146,CAMP004,2026-07-22,Mobile App,1,0,0
C000146,CAMP005,2026-05-03,Email,1,1,0
C000147,CAMP005,2026-06-18,Mobile App,0,0,0
C000147,CAMP003,2026-06-04,Mobile App,0,0,0
C000147,CAMP007,2026-04-19,Email,1,1,0
C000147,CAMP004,2026-06-21,Email,0,0,0
C000147,CAMP008,2026-06-20,Email,1,1,0
C000148,CAMP004,2026-06-13,Email,1,1,1
C000148,CAMP007,2026-07-27,Email,0,0,0
C000148,CAMP006,2026-05-03,Email,0,0,0
C000148,CAMP002,2026-04-19,Mobile App,0,0,0
C000148,CAMP003,2026-04-08,Mobile App,0,0,0
C000148,CAMP008,2026-05-06,Email,1,1,0
C000148,CAMP001,2026-04-27,Email,0,0,0
C000149,CAMP005,2026-07-29,Email,0,0,0
C000149,CAMP004,2026-07-03,Email,0,0,0
C000149,CAMP006,2026-05-31,Email,0,0,0
C000149,CAMP007,2026-07-12,Email,0,0,0
C000149,CAMP008,2026-07-25,Email,0,0,0
C000149,CAMP003,2026-08-08,Email,1,1,1
C000150,CAMP008,2026-06-12,Email,1,0,0
C000150,CAMP003,2026-05-07,Mobile App,1,0,0
C000150,CAMP004,2026-07-06,Mobile App,0,0,0
C000150,CAMP002,2026-07-08,Mobile App,1,1,0
C000150,CAMP005,2026-07-05,Mobile App,0,0,0
C000151,CAMP001,2026-05-28,Email,1,0,0
C000151,CAMP007,2026-04-06,Mobile App,0,0,0
C000151,CAMP006,2026-08-07,Email,1,0,0
C000151,CAMP005,2026-06-09,Email,0,0,0
C000151,CAMP008,2026-07-02,Email,0,0,0
C000152,CAMP002,2026-07-15,Email,0,0,0
C000152,CAMP007,2026-04-11,Email,0,0,0
C000152,CAMP005,2026-07-14,Email,0,0,0
C000152,CAMP008,2026-05-08,Email,0,0,0
C000152,CAMP003,2026-08-19,Mobile App,0,0,0
C000152,CAMP006,2026-08-22,Email,0,0,0
C000153,CAMP001,2026-04-23,Email,0,0,0
C000153,CAMP005,2026-05-11,Mobile App,0,0,0
C000153,CAMP003,2026-07-06,Email,1,1,0
C000154,CAMP001,2026-05-06,Email,0,0,0
C000154,CAMP006,2026-08-18,Mobile App,0,0,0
C000154,CAMP004,2026-07-28,Mobile App,1,1,0
C000154,CAMP008,2026-07-01,Email,1,0,0
C000154,CAMP005,2026-07-14,Email,1,0,0
C000154,CAMP002,2026-06-13,Mobile App,1,0,0
C000154,CAMP007,2026-05-31,Email,1,1,0
C000155,CAMP006,2026-05-21,Email,0,0,0
C000155,CAMP002,2026-08-18,Mobile App,0,0,0
C000155,CAMP003,2026-04-21,Mobile App,0,0,0
C000155,CAMP004,2026-06-28,Email,0,0,0
C000155,CAMP001,2026-04-06,Email,0,0,0
C000156,CAMP001,2026-04-28,Mobile App,1,1,0
C000156,CAMP006,2026-08-16,Email,1,1,0
C000156,CAMP003,2026-06-09,Email,1,1,0
C000156,CAMP002,2026-07-16,Mobile App,0,0,0
C000156,CAMP008,2026-05-19,Email,1,1,1
C000156,CAMP007,2026-07-03,Mobile App,0,0,0
C000157,CAMP006,2026-07-27,Email,1,1,0
C000157,CAMP003,2026-08-18,Mobile App,1,1,0
C000157,CAMP001,2026-08-24,Mobile App,0,0,0
C000157,CAMP002,2026-05-19,Mobile App,1,0,0
C000157,CAMP005,2026-07-27,Email,1,1,0
C000157,CAMP007,2026-06-15,Email,0,0,0
C000158,CAMP003,2026-08-07,Mobile App,0,0,0
C000158,CAMP001,2026-06-23,Email,0,0,0
C000158,CAMP008,2026-07-12,Mobile App,1,1,0
C000159,CAMP001,2026-05-01,Mobile App,1,1,0
C000159,CAMP003,2026-06-01,Mobile App,1,1,0
C000159,CAMP002,2026-04-13,Email,0,0,0
C000159,CAMP005,2026-07-08,Email,1,1,0
C000159,CAMP006,2026-04-03,Email,1,1,0
C000159,CAMP004,2026-08-21,Email,1,0,0
C000160,CAMP001,2026-07-02,Mobile App,1,1,0
C000160,CAMP004,2026-05-15,Mobile App,0,0,0
C000160,CAMP003,2026-05-28,Email,0,0,0
C000160,CAMP008,2026-08-10,Email,1,1,0
C000160,CAMP007,2026-07-02,Mobile App,0,0,0
C000160,CAMP002,2026-04-14,Email,0,0,0
C000160,CAMP006,2026-07-18,Mobile App,0,0,0
C000161,CAMP004,2026-04-27,Email,1,0,0
C000161,CAMP005,2026-04-17,Mobile App,1,0,0
C000161,CAMP007,2026-07-09,Email,1,0,0
C000161,CAMP006,2026-06-18,Mobile App,0,0,0
C000161,CAMP008,2026-05-31,Email,1,1,0
C000162,CAMP008,2026-05-27,Email,0,0,0
C000162,CAMP003,2026-07-07,Mobile App,1,0,0
C000162,CAMP005,2026-08-09,Email,1,1,1
C000162,CAMP002,2026-05-31,Mobile App,0,0,0
C000162,CAMP001,2026-04-18,Email,0,0,0
C000162,CAMP006,2026-08-18,Email,1,1,1
C000163,CAMP002,2026-04-06,Mobile App,0,0,0
C000163,CAMP006,2026-08-23,Email,0,0,0
C000163,CAMP005,2026-07-21,Email,0,0,0
C000163,CAMP003,2026-04-18,Email,1,0,0
C000164,CAMP008,2026-06-04,Mobile App,1,0,0
C000164,CAMP007,2026-05-21,Email,1,0,0
C000164,CAMP004,2026-04-09,Mobile App,1,1,0
C000164,CAMP003,2026-07-29,Email,1,0,0
C000165,CAMP005,2026-05-22,Email,0,0,0
C000165,CAMP008,2026-07-19,Email,1,1,0
C000165,CAMP002,2026-07-26,Mobile App,0,0,0
C000165,CAMP001,2026-05-12,Mobile App,0,0,0
C000165,CAMP007,2026-06-14,Email,0,0,0
C000165,CAMP004,2026-05-23,Mobile App,1,1,0
C000166,CAMP006,2026-04-16,Email,0,0,0
C000166,CAMP008,2026-08-12,Email,1,1,0
C000166,CAMP005,2026-05-20,Email,1,1,1
C000166,CAMP001,2026-06-25,Email,1,1,1
C000166,CAMP007,2026-05-29,Email,1,0,0
C000166,CAMP003,2026-05-11,Email,0,0,0
C000167,CAMP005,2026-05-29,Email,1,0,0
C000167,CAMP003,2026-05-22,Mobile App,1,1,0
C000167,CAMP008,2026-05-05,Email,0,0,0
C000167,CAMP004,2026-04-25,Mobile App,1,1,0
C000167,CAMP006,2026-05-22,Email,0,0,0
C000167,CAMP001,2026-04-13,Mobile App,1,1,1
C000167,CAMP007,2026-04-02,Email,1,1,1
C000168,CAMP007,2026-07-02,Email,0,0,0
C000168,CAMP004,2026-04-08,Email,1,0,0
C000168,CAMP008,2026-06-20,Mobile App,1,0,0
C000168,CAMP006,2026-07-12,Mobile App,0,0,0
C000168,CAMP005,2026-06-30,Email,1,0,0
C000168,CAMP003,2026-08-10,Email,0,0,0
C000168,CAMP001,2026-04-22,Email,0,0,0
C000169,CAMP006,2026-07-31,Email,0,0,0
C000169,CAMP003,2026-05-06,Email,0,0,0
C000169,CAMP005,2026-06-17,Email,0,0,0
C000169,CAMP002,2026-08-22,Mobile App,1,0,0
C000170,CAMP003,2026-05-10,Email,1,0,0
C000170,CAMP006,2026-08-17,Email,1,1,0
C000170,CAMP005,2026-04-04,Email,1,1,0
C000170,CAMP007,2026-04-28,Mobile App,0,0,0
C000170,CAMP001,2026-08-14,Email,1,0,0
C000170,CAMP008,2026-06-12,Mobile App,0,0,0
C000170,CAMP002,2026-05-25,Email,1,1,1
C000171,CAMP004,2026-07-25,Mobile App,0,0,0
C000171,CAMP003,2026-05-26,Mobile App,0,0,0
C000171,CAMP002,2026-06-14,Email,1,0,0
C000171,CAMP008,2026-05-28,Email,0,0,0
C000171,CAMP006,2026-07-15,Mobile App,1,0,0
C000171,CAMP001,2026-05-18,Email,1,1,0
C000172,CAMP001,2026-04-03,Mobile App,1,0,0
C000172,CAMP002,2026-04-20,Mobile App,0,0,0
C000172,CAMP008,2026-04-08,Email,0,0,0
C000172,CAMP007,2026-07-13,Mobile App,0,0,0
C000173,CAMP004,2026-08-11,Email,1,1,1
C000173,CAMP005,2026-04-11,Email,1,1,0
C000173,CAMP001,2026-08-16,Mobile App,1,1,1
C000174,CAMP001,2026-07-07,Email,1,1,1
C000174,CAMP008,2026-04-15,Email,1,0,0
C000174,CAMP002,2026-08-10,Email,1,0,0
C000174,CAMP007,2026-05-07,Email,0,0,0
C000175,CAMP008,2026-07-03,Mobile App,0,0,0
C000175,CAMP006,2026-08-05,Mobile App,0,0,0
C000175,CAMP001,2026-07-11,Email,1,0,0
C000175,CAMP002,2026-07-25,Email,1,0,0
C000176,CAMP004,2026-07-10,Email,0,0,0
C000176,CAMP006,2026-04-22,Mobile App,0,0,0
C000176,CAMP007,2026-04-23,Mobile App,1,0,0
C000176,CAMP005,2026-04-09,Email,0,0,0
C000176,CAMP008,2026-05-19,Email,0,0,0
C000176,CAMP001,2026-04-03,Email,1,0,0
C000177,CAMP005,2026-07-06,Email,1,0,0
C000177,CAMP004,2026-07-29,Mobile App,0,0,0
C000177,CAMP007,2026-07-24,Email,0,0,0
C000177,CAMP003,2026-06-09,Email,0,0,0
C000177,CAMP002,2026-07-02,Email,0,0,0
C000177,CAMP001,2026-08-13,Email,1,1,1
C000178,CAMP008,2026-06-29,Email,1,0,0
C000178,CAMP004,2026-08-04,Email,0,0,0
C000178,CAMP005,2026-06-06,Mobile App,0,0,0
C000179,CAMP001,2026-05-12,Email,0,0,0
C000179,CAMP007,2026-05-01,Email,0,0,0
C000179,CAMP005,2026-06-24,Email,1,0,0
C000179,CAMP008,2026-07-14,Mobile App,0,0,0
C000179,CAMP002,2026-08-06,Email,0,0,0
C000179,CAMP003,2026-06-17,Email,1,0,0
C000179,CAMP006,2026-07-26,Email,0,0,0
C000180,CAMP004,2026-05-21,Email,1,1,0
C000180,CAMP008,2026-04-04,Mobile App,0,0,0
C000180,CAMP003,2026-08-12,Email,0,0,0
C000180,CAMP007,2026-04-20,Email,0,0,0
C000180,CAMP002,2026-04-20,Email,1,0,0
C000180,CAMP006,2026-05-17,Mobile App,0,0,0
C000180,CAMP005,2026-05-07,Email,1,1,0
C000181,CAMP006,2026-08-05,Email,1,0,0
C000181,CAMP008,2026-06-02,Email,1,0,0
C000181,CAMP003,2026-08-10,Email,0,0,0
C000182,CAMP008,2026-07-24,Mobile App,0,0,0
C000182,CAMP005,2026-07-17,Mobile App,1,0,0
C000182,CAMP006,2026-07-12,Mobile App,1,0,0
C000183,CAMP005,2026-06-21,Mobile App,0,0,0
C000183,CAMP004,2026-05-13,Email,0,0,0
C000183,CAMP006,2026-06-07,Mobile App,0,0,0
C000183,CAMP003,2026-06-07,Mobile App,0,0,0
C000183,CAMP008,2026-06-17,Mobile App,1,1,0
C000184,CAMP003,2026-05-21,Email,0,0,0
C000184,CAMP007,2026-04-26,Email,0,0,0
C000184,CAMP004,2026-04-10,Mobile App,1,0,0
C000184,CAMP001,2026-04-27,Email,0,0,0
C000184,CAMP005,2026-07-24,Email,1,1,0
C000185,CAMP007,2026-06-08,Mobile App,0,0,0
C000185,CAMP004,2026-06-23,Email,1,1,0
C000185,CAMP003,2026-04-30,Email,1,1,0
C000185,CAMP006,2026-06-19,Email,1,1,1
C000185,CAMP005,2026-07-10,Email,1,1,0
C000185,CAMP002,2026-04-11,Mobile App,0,0,0
C000186,CAMP005,2026-04-20,Mobile App,1,1,0
C000186,CAMP002,2026-06-09,Mobile App,1,0,0
C000186,CAMP008,2026-05-13,Mobile App,1,1,0
C000187,CAMP008,2026-04-11,Mobile App,1,1,0
C000187,CAMP001,2026-04-14,Mobile App,1,1,0
C000187,CAMP004,2026-06-16,Mobile App,0,0,0
C000187,CAMP007,2026-04-23,Mobile App,0,0,0
C000187,CAMP003,2026-04-11,Mobile App,0,0,0
C000187,CAMP006,2026-04-17,Mobile App,0,0,0
C000188,CAMP002,2026-05-16,Email,0,0,0
C000188,CAMP003,2026-06-26,Email,0,0,0
C000188,CAMP005,2026-05-05,Email,0,0,0
C000188,CAMP007,2026-08-04,Mobile App,0,0,0
C000189,CAMP008,2026-04-02,Email,1,1,0
C000189,CAMP005,2026-05-05,Email,1,1,0
C000189,CAMP002,2026-07-16,Mobile App,1,1,0
C000189,CAMP007,2026-05-03,Mobile App,0,0,0
C000189,CAMP004,2026-08-01,Email,1,0,0
C000190,CAMP001,2026-04-27,Email,0,0,0
C000190,CAMP003,2026-07-22,Email,1,0,0
C000190,CAMP005,2026-04-22,Mobile App,0,0,0
C000190,CAMP008,2026-08-16,Email,0,0,0
C000190,CAMP007,2026-04-26,Email,1,1,0
C000191,CAMP006,2026-06-26,Email,1,0,0
C000191,CAMP003,2026-08-15,Email,0,0,0
C000191,CAMP008,2026-08-21,Email,1,1,1
C000192,CAMP007,2026-05-07,Mobile App,0,0,0
C000192,CAMP002,2026-08-17,Email,0,0,0
C000192,CAMP008,2026-05-10,Mobile App,0,0,0
C000192,CAMP001,2026-07-09,Mobile App,1,0,0
C000192,CAMP006,2026-05-15,Mobile App,0,0,0
C000192,CAMP005,2026-05-03,Email,0,0,0
C000193,CAMP003,2026-06-07,Email,1,0,0
C000193,CAMP008,2026-05-01,Email,1,1,0
C000193,CAMP001,2026-07-16,Email,1,1,0
C000193,CAMP007,2026-08-19,Mobile App,1,0,0
C000193,CAMP002,2026-05-15,Email,1,1,0
C000194,CAMP002,2026-06-26,Mobile App,0,0,0
C000194,CAMP004,2026-07-29,Email,1,1,1
C000194,CAMP005,2026-08-02,Email,1,1,0
C000194,CAMP008,2026-06-07,Mobile App,0,0,0
C000195,CAMP001,2026-06-04,Email,0,0,0
C000195,CAMP006,2026-04-13,Email,0,0,0
C000195,CAMP004,2026-07-02,Email,1,1,0
C000195,CAMP007,2026-04-13,Email,1,1,0
C000195,CAMP002,2026-07-09,Mobile App,0,0,0
C000196,CAMP006,2026-07-17,Email,0,0,0
C000196,CAMP003,2026-04-26,Email,1,1,0
C000196,CAMP005,2026-06-24,Email,1,1,1
C000196,CAMP001,2026-07-12,Mobile App,0,0,0
C000197,CAMP005,2026-04-29,Email,0,0,0
C000197,CAMP004,2026-07-05,Mobile App,0,0,0
C000197,CAMP007,2026-08-23,Email,1,1,0
C000197,CAMP002,2026-07-02,Email,0,0,0
C000197,CAMP003,2026-07-12,Mobile App,0,0,0
C000198,CAMP006,2026-07-29,Email,0,0,0
C000198,CAMP008,2026-08-23,Email,1,1,1
C000198,CAMP005,2026-05-27,Mobile App,0,0,0
C000198,CAMP002,2026-05-12,Mobile App,1,1,0
C000198,CAMP004,2026-04-03,Mobile App,0,0,0
C000198,CAMP001,2026-04-09,Email,1,1,0
C000198,CAMP003,2026-07-25,Email,0,0,0
C000199,CAMP004,2026-06-20,Email,0,0,0
C000199,CAMP002,2026-06-20,Mobile App,1,0,0
C000199,CAMP008,2026-07-05,Mobile App,0,0,0
C000199,CAMP001,2026-05-24,Mobile App,1,0,0
C000199,CAMP005,2026-06-13,Mobile App,1,0,0
C000199,CAMP003,2026-05-06,Email,1,0,0
C000199,CAMP006,2026-06-14,Email,0,0,0
C000200,CAMP002,2026-08-13,Mobile App,1,0,0
C000200,CAMP001,2026-07-27,Email,1,0,0
C000200,CAMP006,2026-07-14,Mobile App,0,0,0
C000200,CAMP005,2026-05-06,Mobile App,1,1,0
C000200,CAMP008,2026-04-21,Mobile App,1,0,0
C000200,CAMP003,2026-04-07,Email,1,0,0
C000201,CAMP002,2026-04-14,Mobile App,1,0,0
C000201,CAMP006,2026-06-14,Email,0,0,0
