customer_id,product_id,holding_start_date,product_value,status
C000254,P001,2025-05-26,22299.78,Active
C000254,P003,2024-09-08,23177.99,Active
C000255,P001,2023-04-06,30264.31,Active
C000255,P003,2022-09-22,80510.14,Active
C000255,P007,2026-03-16,163192.0,Active
C000256,P001,2025-12-02,48285.03,Active
C000256,P002,2023-11-26,16825.97,Active
C000256,P003,2022-07-24,46956.74,Active
C000256,P006,2021-04-17,67312.07,Active
C000257,P001,2025-01-02,47816.1,Active
C000257,P003,2026-06-06,13897.71,Active
C000257,P007,2026-06-08,40462.98,Active
C000257,P008,2024-10-10,13913.06,Active
C000258,P001,2026-03-25,104437.46,Active
C000258,P003,2024-09-02,129794.4,Active
C000259,P001,2026-04-01,80019.18,Active
C000259,P003,2025-10-28,32280.13,Active
C000259,P007,2025-05-26,23355.47,Active
C000260,P001,2021-08-02,75265.26,Active
C000260,P002,2023-08-19,32003.11,Active
C000260,P003,2025-07-01,6146.61,Active
C000260,P005,2024-03-28,29374.08,Active
C000260,P008,2019-09-01,77037.67,Active
C000261,P001,2021-05-06,9213.22,Active
C000262,P001,2016-09-05,26135.92,Active
C000263,P001,2023-06-25,37465.33,Active
C000263,P002,2022-06-27,29782.82,Active
C000264,P004,2024-08-19,22831.05,Active
C000264,P005,2025-04-29,12630.15,Active
C000264,P006,2026-03-29,80700.91,Active
C000265,P001,2026-04-20,44952.24,Active
C000265,P003,2025-01-01,193496.6,Active
C000265,P004,2024-01-17,150595.47,Active
C000265,P006,2022-04-01,113673.7,Active
C000265,P008,2025-10-15,150124.45,Active
C000266,P001,2024-02-02,37818.19,Active
C000267,P003,2025-03-21,34548.22,Active
C000268,P001,2025-03-09,39234.42,Active
C000269,P001,2024-08-16,118547.59,Active
C000269,P002,2025-06-13,50351.33,Active
C000269,P003,2025-07-05,154315.71,Active
C000269,P004,2024-12-02,19191.27,Active
C000269,P007,2026-03-16,27560.59,Active
C000270,P001,2021-07-03,42715.16,Active
C000270,P004,2024-06-19,10313.12,Active
C000270,P005,2026-05-10,75207.41,Active
C000271,P001,2020-06-24,34323.91,Active
C000271,P002,2022-04-20,34416.29,Active
C000271,P007,2023-12-08,21171.44,Active
C000272,P001,2023-05-05,207704.24,Active
C000272,P002,2016-10-20,103744.11,Active
C000272,P003,2018-08-08,172296.65,Active
C000272,P005,2022-09-21,92275.84,Active
C000272,P006,2024-03-20,145930.53,Active
C000272,P008,2024-11-28,231784.16,Active
C000273,P001,2026-01-19,4641.71,Active
C000274,P001,2026-05-27,98943.55,Active
C000274,P003,2018-09-14,31864.95,Active
C000274,P004,2020-09-25,19762.8,Active
C000275,P004,2024-01-08,34561.58,Active
C000275,P006,2025-02-25,17790.9,Active
C000275,P007,2024-01-18,72142.19,Active
C000276,P001,2025-03-12,4136.32,Active
C000276,P003,2022-07-31,16364.19,Active
C000277,P001,2015-03-13,68796.65,Active
C000277,P003,2026-06-04,21748.01,Active
C000277,P005,2014-03-18,170900.68,Active
C000277,P007,2024-05-11,197078.95,Active
C000278,P001,2021-11-17,63205.97,Active
C000279,P001,2019-02-14,65120.65,Active
C000279,P005,2019-08-04,47683.13,Active
C000279,P006,2021-09-08,9232.71,Active
C000280,P001,2023-11-06,21763.1,Active
C000281,P001,2026-01-25,117448.74,Active
C000281,P003,2026-06-11,153218.17,Active
C000282,P001,2025-10-03,262429.55,Active
C000282,P003,2018-06-24,198447.69,Active
C000282,P005,2019-06-17,544507.33,Active
C000283,P001,2020-09-05,472577.9,Active
C000283,P003,2012-03-25,90317.5,Active
C000284,P001,2021-05-03,1825.35,Active
C000284,P002,2026-04-18,8362.13,Active
C000284,P003,2022-05-15,9261.33,Active
C000285,P001,2021-05-15,68635.74,Active
C000285,P003,2023-09-23,35713.19,Active
C000285,P004,2023-12-24,47399.5,Active
C000285,P006,2020-04-21,76134.2,Active
C000285,P007,2021-11-28,54656.15,Active
C000286,P001,2026-04-14,50827.12,Active
C000286,P003,2026-06-02,150603.32,Active
C000286,P004,2026-07-24,267344.37,Active
C000286,P005,2025-10-16,241185.18,Active
C000286,P006,2026-03-25,264386.89,Active
C000287,P001,2026-05-22,187415.94,Active
C000287,P003,2026-04-05,171548.56,Active
C000287,P007,2026-05-19,83486.1,Active
C000288,P001,2021-10-10,9970.73,Active
C000288,P003,2021-10-24,4989.41,Active
C000289,P001,2026-02-08,8453.88,Active
C000290,P001,2022-03-08,24306.53,Active
C000291,P001,2023-01-21,17841.85,Active
C000292,P001,2024-04-10,129225.1,Active
C000292,P005,2025-12-18,21577.99,Active
C000292,P006,2025-01-08,43842.4,Active
C000293,P001,2026-06-18,42409.3,Active
C000293,P003,2025-06-10,33788.69,Active
C000293,P005,2026-02-27,165213.72,Active
C000294,P001,2025-11-24,89301.41,Active
C000294,P006,2026-03-02,117183.15,Active
C000295,P001,2026-01-29,56001.84,Active
C000295,P003,2022-04-28,54496.3,Active
C000296,P001,2021-05-09,61765.1,Active
C000296,P002,2023-08-04,170960.48,Active
C000296,P004,2024-02-04,79460.9,Active
C000296,P007,2026-06-27,187932.57,Active
C000297,P001,2025-03-10,253684.79,Active
C000297,P002,2025-02-12,248406.81,Active
C000297,P003,2025-09-08,129373.49,Active
C000298,P001,2018-08-23,12087.84,Active
C000298,P002,2021-10-03,45320.26,Active
C000299,P001,2021-11-11,11812.74,Active
C000299,P003,2025-08-30,13581.25,Active
C000300,P001,2025-03-29,21486.65,Active
C000301,P001,2022-10-19,25588.0,Active
C000302,P002,2020-07-09,22563.37,Active
C000302,P003,2016-09-16,52834.88,Active
C000303,P001,2025-07-01,28602.77,Active
C000303,P003,2024-10-30,41400.02,Active
C000304,P001,2025-07-21,17978.86,Active
C000304,P003,2011-07-03,13454.81,Active
C000305,P001,2021-04-13,37366.42,Active
C000305,P004,2024-03-31,13047.35,Active
C000306,P001,2025-12-08,25390.67,Active
C000306,P004,2024-03-17,6351.66,Active
C000306,P007,2023-12-27,15507.39,Active
C000307,P001,2023-11-11,34863.43,Active
C000307,P005,2026-01-27,61250.76,Active
C000307,P006,2022-11-03,167265.19,Active
C000307,P007,2023-09-05,112076.05,Active
C000307,P008,2023-05-16,191419.28,Active
C000308,P001,2023-01-04,53239.39,Active
C000309,P001,2024-02-16,311365.12,Active
C000310,P001,2023-02-02,6493.27,Active
C000311,P001,2020-09-23,136617.25,Active
C000311,P004,2022-09-28,85946.76,Active
C000311,P007,2022-09-24,95538.7,Active
C000312,P001,2025-06-25,97321.65,Active
C000312,P002,2025-07-28,99918.61,Active
C000312,P004,2025-04-13,9288.59,Active
C000312,P006,2025-01-08,81214.35,Active
C000312,P007,2025-09-01,61748.58,Active
C000313,P001,2016-06-25,96157.14,Active
C000313,P002,2022-07-17,58513.36,Active
C000313,P003,2020-05-01,40078.05,Active
C000313,P006,2016-05-25,79790.78,Active
C000313,P007,2021-08-27,91692.04,Active
C000314,P001,2023-08-30,21017.23,Active
C000314,P003,2023-12-03,47445.53,Active
C000314,P004,2024-12-26,102082.48,Active
C000314,P006,2023-04-13,52488.31,Active
C000314,P007,2021-01-13,66211.83,Active
C000315,P001,2026-05-15,7497.45,Active
C000316,P001,2025-04-04,24095.1,Active
C000316,P003,2024-10-27,45010.77,Active
C000317,P001,2025-01-13,8710.36,Active
C000317,P003,2025-01-21,27093.08,Active
C000318,P001,2026-04-15,124121.66,Active
C000318,P007,2024-02-05,128309.98,Active
C000319,P001,2017-05-26,6330.41,Active
C000320,P001,2021-03-22,126950.64,Active
C000320,P002,2020-12-03,102993.46,Active
C000320,P003,2024-07-13,59559.35,Active
C000321,P001,2022-06-04,6981.98,Active
C000322,P001,2024-01-17,64305.87,Active
C000322,P003,2025-01-01,97702.23,Active
C000322,P004,2017-03-19,106528.53,Active
C000323,P001,2024-07-17,45228.72,Active
C000323,P003,2023-07-28,97287.72,Active
C000323,P006,2024-10-19,12235.71,Active
C000324,P001,2021-06-08,104922.66,Active
C000324,P003,2023-12-17,136839.88,Active
C000324,P006,2018-10-12,108096.37,Active
C000324,P007,2026-04-06,75003.59,Active
C000325,P001,2025-06-27,11526.39,Active
C000325,P006,2024-09-12,4384.2,Active
C000325,P007,2025-12-31,33060.38,Active
C000326,P001,2022-08-01,22519.09,Active
C000326,P003,2021-07-03,130426.68,Active
C000326,P006,2025-05-26,54076.1,Active
C000327,P001,2023-11-18,27204.01,Active
C000327,P002,2025-10-22,74412.5,Active
C000327,P003,2026-05-15,66527.09,Active
C000327,P006,2025-11-20,88697.2,Active
C000328,P001,2019-03-19,32614.49,Active
C000328,P003,2026-03-16,28376.53,Active
C000329,P001,2019-11-11,24333.77,Active
C000329,P002,2019-05-12,19028.58,Active
C000330,P001,2025-08-21,47311.59,Active
C000331,P001,2022-05-12,7712.01,Active
C000332,P001,2023-09-18,23104.02,Active
C000332,P002,2021-04-27,31769.62,Active
C000333,P001,2024-03-22,130393.35,Active
C000333,P003,2023-10-11,123225.67,Active
C000333,P005,2021-11-27,151665.81,Active
C000333,P006,2021-01-28,34581.01,Active
C000334,P001,2024-09-01,39001.74,Active
C000335,P001,2024-05-30,108735.25,Active
C000335,P003,2023-08-12,252753.71,Active
C000336,P001,2013-04-13,5980.38,Active
C000336,P006,2018-01-06,63120.02,Active
C000337,P001,2026-07-16,7472.15,Active
C000338,P001,2026-02-21,66897.67,Active
C000338,P002,2025-01-23,21774.02,Active
C000338,P003,2023-04-29,30492.76,Active
C000338,P004,2022-07-24,100185.41,Active
C000338,P007,2025-03-15,9107.48,Active
C000339,P001,2024-07-16,43986.84,Active
C000339,P002,2023-06-10,80519.45,Active
C000340,P003,2020-02-26,83347.91,Active
C000341,P003,2025-06-25,40090.09,Active
C000342,P001,2021-03-22,75327.4,Active
C000342,P002,2009-07-04,43335.46,Active
C000342,P003,2021-12-10,62500.46,Active
C000342,P004,2021-03-06,68705.3,Active
C000342,P005,2011-09-22,161911.13,Active
C000342,P006,2009-10-28,154807.07,Active
C000342,P007,2023-03-11,49644.46,Active
C000343,P001,2024-10-07,77047.01,Active
C000343,P003,2023-06-24,19779.81,Active
C000343,P004,2024-03-16,41893.8,Active
C000343,P007,2023-11-14,95667.25,Active
C000344,P001,2019-09-29,25546.86,Active
C000344,P002,2018-07-24,29359.93,Active
C000345,P001,2026-02-13,89489.16,Active
C000345,P003,2024-09-08,26614.63,Active
C000345,P004,2023-11-01,91548.99,Active
C000345,P006,2024-07-08,142066.1,Active
C000346,P001,2019-12-19,14565.74,Active
C000346,P002,2016-12-15,22993.51,Active
C000346,P003,2025-05-12,23789.87,Active
C000346,P006,2018-05-23,39851.85,Active
C000346,P007,2024-04-28,7209.92,Active
C000347,P001,2021-07-19,60520.36,Active
C000347,P003,2018-12-28,48758.15,Active
C000347,P006,2026-02-20,58109.34,Active
C000347,P007,2013-05-26,13242.62,Active
C000348,P001,2021-12-23,38593.24,Active
C000348,P006,2021-08-22,10746.21,Active
C000349,P001,2022-11-10,50949.43,Active
C000349,P003,2024-11-28,32842.95,Active
C000349,P006,2024-03-06,59882.24,Active
C000350,P003,2023-08-31,7372.04,Active
C000351,P001,2025-08-16,27771.85,Active
C000352,P001,2009-07-03,18781.02,Active
C000352,P002,2008-11-11,81866.44,Active
C000352,P003,2013-12-22,20585.93,Active
C000352,P004,2014-03-15,100144.26,Active
C000353,P001,2025-02-16,173513.09,Active
C000353,P003,2025-11-15,106188.86,Active
C000353,P004,2026-06-09,163311.59,Active
C000354,P001,2026-05-12,7280.41,Active
C000354,P003,2025-12-18,28519.14,Active
C000355,P003,2025-10-02,4340.67,Active
C000356,P001,2025-04-22,683307.3,Active
C000356,P003,2025-05-31,712317.59,Active
C000356,P004,2024-05-03,135343.54,Active
C000356,P006,2024-12-09,815294.75,Active
C000356,P008,2024-04-07,218201.33,Active
C000357,P003,2019-10-27,113650.47,Active
C000357,P006,2022-07-12,53176.27,Active
C000357,P007,2020-05-14,62279.02,Active
C000358,P003,2020-09-07,44361.09,Active
C000359,P001,2020-11-27,24180.83,Active
C000359,P003,2025-10-20,20303.41,Active
C000360,P001,2023-10-27,38697.61,Active
C000361,P001,2024-11-22,14819.27,Active
C000362,P001,2025-06-28,248157.87,Active
C000362,P003,2022-11-08,211108.71,Active
C000362,P004,2020-02-14,74660.04,Active
C000362,P005,2020-09-13,153530.02,Active
C000362,P006,2022-05-07,42207.59,Active
C000362,P008,2022-06-10,126942.22,Active
C000363,P001,2026-05-30,33396.17,Active
C000363,P002,2021-06-02,9902.43,Active
C000364,P003,2022-04-23,107623.16,Active
C000365,P001,2022-10-23,156955.33,Active
C000366,P001,2014-04-01,7479.03,Active
C000366,P002,2022-12-09,6513.01,Active
C000366,P003,2018-01-17,26341.66,Active
C000366,P004,2022-11-22,16842.0,Active
C000366,P006,2017-09-15,20748.6,Active
C000366,P007,2014-10-02,27345.38,Active
C000367,P001,2022-07-13,33098.99,Active
C000368,P001,2019-01-07,48343.67,Active
C000368,P003,2023-09-16,40061.09,Active
C000369,P002,2021-08-10,9370.49,Active
C000370,P001,2024-09-12,329759.91,Active
C000370,P002,2020-07-11,56920.35,Active
C000370,P003,2024-08-08,46522.22,Active
C000370,P004,2025-04-16,626149.11,Active
C000370,P005,2019-04-13,224713.07,Active
C000371,P001,2022-06-08,62030.62,Active
C000371,P003,2021-02-17,22509.3,Active
C000372,P001,2017-04-18,33414.07,Active
C000372,P003,2016-04-18,61828.49,Active
C000373,P001,2023-12-02,62258.01,Active
C000373,P003,2025-01-15,17214.98,Active
C000374,P001,2025-09-29,44473.98,Active
C000374,P003,2026-02-14,245289.3,Active
C000374,P004,2025-12-26,261437.5,Active
C000374,P006,2025-01-12,67082.94,Active
C000375,P001,2009-06-03,15214.94,Active
C000376,P001,2015-11-16,25698.97,Active
C000376,P007,2021-07-18,17372.81,Active
C000377,P001,2026-03-30,34097.21,Active
C000377,P003,2022-11-15,20014.7,Active
C000378,P001,2026-02-26,24766.34,Active
C000379,P001,2022-08-19,43949.13,Active
C000379,P003,2026-04-02,44551.47,Active
C000379,P004,2021-02-01,12782.23,Active
C000379,P008,2026-07-09,51861.75,Active
C000380,P001,2024-02-21,23904.83,Active
C000380,P002,2024-11-22,18652.86,Active
C000380,P003,2024-09-16,17260.84,Active
C000381,P001,2023-11-22,44639.08,Active
C000381,P002,2024-12-13,64735.44,Active
C000381,P003,2025-03-25,37109.13,Active
C000381,P004,2025-03-05,42581.92,Active
C000381,P006,2023-07-25,33919.94,Active
C000381,P008,2022-12-01,47651.36,Active
C000382,P001,2023-08-30,14885.27,Active
C000382,P002,2025-11-04,61781.21,Active
C000382,P003,2024-09-08,4892.91,Active
C000383,P001,2026-07-08,59286.2,Active
C000383,P003,2025-06-19,111078.89,Active
C000383,P004,2025-08-30,46111.3,Active
C000383,P006,2024-11-05,143247.66,Active
C000384,P001,2023-06-22,12819.28,Active
C000385,P001,2023-08-01,3394.69,Active
C000385,P004,2022-08-06,24115.88,Active
C000386,P001,2024-01-28,125303.15,Active
C000386,P003,2021-09-20,117234.23,Active
C000386,P006,2022-12-18,108519.93,Active
C000387,P002,2025-04-05,103085.97,Active
C000388,P001,2021-11-13,8913.84,Active
C000388,P002,2024-05-21,82673.18,Active
C000388,P003,2025-12-05,25538.6,Active
C000388,P004,2022-08-18,28692.45,Active
C000388,P005,2022-08-22,63957.29,Active
C000388,P006,2026-05-28,45095.98,Active
C000388,P007,2021-07-29,100603.52,Active
C000389,P001,2025-07-18,43473.3,Active
C000390,P001,2024-05-08,25093.28,Active
C000390,P003,2021-06-05,46597.82,Active
C000391,P001,2017-05-17,78513.18,Active
C000391,P004,2023-12-16,13539.51,Active
C000392,P001,2017-08-07,41116.64,Active
C000393,P001,2017-11-17,170994.19,Active
C000393,P004,2016-10-01,37870.49,Active
C000394,P001,2026-01-19,157563.12,Active
C000394,P003,2025-02-09,153412.54,Active
C000394,P007,2025-03-07,37394.36,Active
C000395,P001,2026-06-14,43986.2,Active
C000395,P004,2023-10-19,82846.46,Active
C000396,P003,2025-05-24,28739.96,Active
C000396,P004,2026-05-09,26131.14,Active
C000397,P001,2018-12-09,300974.94,Active
C000397,P003,2023-10-15,201267.22,Active
C000397,P004,2026-03-11,600723.14,Active
C000397,P006,2020-03-24,343692.71,Active
C000398,P001,2022-03-25,313031.37,Active
C000398,P003,2019-04-04,236225.11,Active
C000399,P002,2020-03-18,63654.88,Active
C000399,P003,2022-12-31,65468.79,Active
C000399,P007,2024-06-19,38154.37,Active
C000400,P001,2025-09-24,461718.95,Active
C000400,P002,2025-05-10,103068.78,Active
C000400,P005,2026-02-15,405486.19,Active
C000401,P003,2023-12-02,33350.38,Active
C000402,P001,2021-01-20,27874.33,Active
C000403,P001,2024-07-12,43671.35,Active
C000403,P003,2024-05-09,4601.73,Active
C000403,P005,2024-05-03,62904.82,Active
C000403,P006,2025-10-28,64006.77,Active
C000404,P001,2018-04-05,146019.31,Active
C000404,P002,2023-03-23,153549.5,Active
C000405,P001,2026-01-29,135041.87,Active
C000405,P003,2025-11-24,47341.43,Active
C000405,P005,2025-08-14,78713.34,Active
C000405,P006,2025-12-16,10012.12,Active
C000406,P001,2025-05-16,30663.36,Active
C000406,P003,2024-08-17,30017.03,Active
C000406,P007,2026-05-26,36520.56,Active
C000407,P001,2025-08-31,69503.07,Active
C000408,P001,2026-02-23,22331.14,Active
C000408,P003,2014-12-30,17398.93,Active
C000409,P001,2026-04-25,15043.26,Active
C000409,P006,2026-02-11,44624.33,Active
C000410,P001,2025-11-09,38727.53,Active
C000410,P003,2026-06-12,102758.23,Active
C000410,P007,2024-02-22,80798.1,Active
C000411,P001,2026-01-05,22523.51,Active
C000412,P001,2016-09-18,78175.58,Active
C000412,P003,2020-03-17,228958.01,Active
C000413,P001,2026-01-04,413234.82,Active
C000414,P001,2026-03-26,83550.56,Active
C000414,P003,2024-11-11,124350.95,Active
C000414,P006,2026-05-22,57622.19,Active
C000415,P001,2023-08-07,229142.87,Active
C000415,P003,2026-06-20,333443.95,Active
C000416,P001,2024-03-05,137106.33,Active
C000416,P003,2026-03-28,62443.88,Active
C000416,P007,2024-07-18,170697.8,Active
C000417,P001,2022-03-04,6041.44,Active
C000417,P002,2024-05-15,91499.51,Active
C000417,P003,2023-07-25,12169.08,Active
C000417,P006,2023-05-05,25097.77,Active
C000418,P001,2024-09-21,72326.48,Active
C000418,P002,2016-07-23,29275.55,Active
C000418,P005,2018-01-22,29780.11,Active
C000419,P001,2026-03-27,8072.19,Active
C000419,P003,2026-06-15,12942.04,Active
C000420,P001,2026-04-15,101836.85,Active
C000421,P002,2023-11-17,72250.1,Active
C000421,P003,2026-03-09,113008.07,Active
C000422,P001,2024-05-20,99585.4,Active
C000422,P003,2024-01-03,93648.34,Active
C000423,P001,2025-06-20,27344.05,Active
C000423,P003,2025-12-29,11996.72,Active
C000424,P001,2016-06-29,123442.52,Active
C000424,P003,2023-06-10,36323.85,Active
C000424,P004,2016-02-06,10860.64,Active
C000424,P006,2025-03-20,99285.27,Active
C000425,P001,2023-03-12,35273.12,Active
C000425,P003,2024-12-30,7125.79,Active
C000425,P006,2020-03-06,24985.79,Active
C000426,P001,2024-11-13,12683.35,Active
C000427,P001,2026-06-27,176726.48,Active
C000427,P006,2024-11-27,240837.68,Active
C000428,P001,2023-11-16,1038.71,Active
C000429,P001,2025-02-12,3101.67,Active
C000429,P003,2021-09-15,1710.88,Active
C000429,P004,2021-07-28,8956.2,Active
C000430,P001,2022-04-26,21080.27,Active
C000430,P002,2023-06-29,6264.94,Active
C000431,P001,2022-06-13,57259.19,Active
C000431,P003,2021-01-25,118705.19,Active
C000432,P001,2024-06-21,81155.21,Active
C000432,P003,2026-02-10,92543.17,Active
C000432,P004,2026-04-11,20056.04,Active
C000433,P001,2024-08-08,49896.62,Active
C000433,P002,2021-03-16,45362.13,Active
C000433,P003,2023-07-15,57202.78,Active
C000434,P001,2026-05-15,5378.64,Active
C000435,P001,2025-06-28,32782.78,Active
C000435,P006,2025-04-18,46097.22,Active
C000435,P007,2026-05-01,52468.34,Active
C000436,P001,2024-12-26,47174.94,Active
C000436,P003,2022-10-19,55854.66,Active
C000437,P001,2019-02-19,21055.55,Active
C000438,P001,2023-01-29,92431.5,Active
C000438,P002,2025-08-02,74184.54,Active
C000439,P001,2025-09-01,77149.44,Active
C000440,P001,2025-11-08,23426.11,Active
C000440,P003,2026-05-16,13458.68,Active
C000440,P004,2026-05-18,16073.92,Active
C000440,P006,2025-07-31,29940.07,Active
C000441,P001,2024-12-31,86939.42,Active
C000441,P002,2020-05-09,171382.5,Active
C000442,P001,2017-09-18,17678.43,Active
C000443,P001,2018-09-13,21974.65,Active
C000443,P002,2011-07-29,20397.12,Active
C000443,P003,2024-07-24,20094.38,Active
C000443,P006,2012-06-10,18364.21,Active
C000444,P001,2019-08-15,132211.97,Active
C000444,P003,2022-12-23,13014.83,Active
C000444,P004,2026-06-17,74177.85,Active
C000444,P007,2024-04-17,80435.85,Active
C000445,P001,2025-03-16,133629.22,Active
C000445,P002,2021-12-06,63172.12,Active
C000445,P003,2025-03-30,147169.84,Active
C000445,P004,2022-12-28,217010.88,Active
C000446,P001,2025-11-27,59038.82,Active
C000446,P006,2026-04-13,183788.89,Active
C000447,P001,2023-08-13,49343.58,Active
C000448,P004,2026-03-05,8191.06,Active
C000449,P001,2021-12-24,68735.56,Active
C000449,P003,2021-01-14,101562.94,Active
C000450,P001,2025-08-03,61405.0,Active
C000450,P002,2025-06-19,104677.46,Active
C000450,P003,2026-02-24,52588.66,Active
C000451,P001,2022-11-02,15648.44,Active
C000451,P003,2024-04-13,31228.17,Active
C000452,P001,2026-03-08,35941.46,Active
C000452,P006,2026-05-16,10332.14,Active
C000453,P001,2026-06-20,64545.54,Active
C000454,P003,2023-09-06,24099.8,Active
C000455,P001,2026-06-28,33309.84,Active
C000455,P005,2024-10-10,42158.63,Active
C000455,P007,2018-06-18,36045.26,Active
C000456,P001,2023-10-23,5222.9,Active
C000456,P002,2024-10-30,33106.8,Active
C000456,P004,2024-03-31,7354.6,Active
C000457,P003,2023-10-16,20488.89,Active
C000457,P004,2021-12-28,73373.27,Active
C000457,P006,2020-10-16,166053.75,Active
C000457,P007,2024-05-03,112487.89,Active
C000457,P008,2020-09-20,92569.0,Active
C000458,P001,2019-07-03,77234.01,Active
C000458,P005,2016-05-20,83089.66,Active
C000459,P001,2022-10-08,44781.35,Active
C000459,P007,2021-02-13,66024.06,Active
C000460,P001,2026-05-13,68380.94,Active
C000460,P002,2026-07-01,63565.93,Active
C000460,P003,2026-04-02,49702.71,Active
C000460,P004,2025-11-20,58104.96,Active
C000460,P006,2026-01-10,7181.9,Active
C000461,P001,2024-11-16,59726.16,Active
C000462,P001,2014-04-20,8144.74,Active
C000462,P003,2017-09-02,111540.79,Active
C000462,P004,2013-05-31,98326.52,Active
C000462,P007,2016-08-04,69159.88,Active
C000463,P001,2019-07-25,39862.04,Active
C000464,P001,2021-03-15,3292.82,Active
C000465,P001,2017-01-23,33320.35,Active
C000465,P003,2025-11-13,67855.98,Active
C000465,P006,2020-05-29,79775.5,Active
C000466,P001,2025-01-25,83664.42,Active
C000466,P003,2026-05-18,73239.89,Active
C000466,P007,2021-12-29,40174.12,Active
C000466,P008,2026-05-11,76406.63,Active
C000467,P001,2022-05-14,8068.75,Active
C000468,P001,2025-01-02,13407.15,Active
C000469,P001,2026-05-14,2359.14,Active
C000470,P002,2026-04-04,27677.14,Active
C000470,P004,2026-02-14,35599.7,Active
C000470,P007,2025-01-29,37645.48,Active
C000471,P001,2021-04-21,27440.12,Active
C000471,P002,2022-06-06,119202.59,Active
C000471,P003,2026-07-06,101080.6,Active
C000471,P004,2025-03-05,187307.15,Active
C000471,P006,2021-12-14,148452.66,Active
C000471,P008,2026-07-04,163196.88,Active
C000472,P001,2023-02-04,11164.43,Active
C000473,P001,2024-04-28,173016.86,Active
C000473,P003,2024-05-07,125456.84,Active
C000474,P003,2023-02-02,6988.83,Active
C000474,P007,2022-09-03,14739.35,Active
C000475,P001,2021-09-15,11767.93,Active
C000475,P003,2022-07-24,46209.47,Active
C000475,P007,2024-02-24,116238.94,Active
C000476,P001,2026-02-03,37021.75,Active
C000476,P003,2026-05-04,11958.71,Active
C000477,P001,2018-08-20,90804.01,Active
C000477,P002,2020-06-21,46926.01,Active
C000477,P003,2016-05-19,12010.12,Active
C000478,P001,2026-06-03,14855.33,Active
C000478,P004,2026-04-18,8933.93,Active
C000479,P001,2016-08-04,18937.94,Active
C000479,P002,2017-05-06,50868.74,Active
C000480,P001,2024-11-02,89105.49,Active
C000480,P003,2017-12-29,12814.61,Active
C000480,P004,2020-11-20,49939.26,Active
C000480,P005,2024-05-12,43916.11,Active
C000481,P001,2024-05-06,33560.44,Active
C000481,P007,2026-05-04,12975.38,Active
C000482,P001,2025-11-05,207204.35,Active
C000482,P002,2021-07-24,26797.27,Active
C000482,P003,2022-03-04,41499.13,Active
C000483,P001,2025-09-01,59537.67,Active
C000483,P003,2025-06-16,85016.12,Active
C000483,P006,2025-05-27,59460.92,Active
C000484,P001,2026-02-23,18826.64,Active
C000484,P004,2026-01-10,3184.13,Active
C000485,P001,2024-06-19,106858.56,Active
C000485,P003,2025-01-23,112504.13,Active
C000486,P001,2020-05-29,59184.52,Active
C000486,P003,2021-02-01,94059.58,Active
C000487,P001,2020-05-13,19555.34,Active
C000487,P003,2024-01-03,9123.96,Active
C000487,P005,2022-08-09,33255.01,Active
C000488,P001,2011-12-25,366057.49,Active
C000488,P002,2019-04-01,198365.19,Active
C000488,P003,2013-05-17,305612.1,Active
C000488,P004,2012-09-25,104421.33,Active
C000488,P005,2022-03-24,88144.95,Active
C000488,P006,2013-04-15,335025.3,Active
C000488,P007,2011-03-27,154199.13,Active
C000489,P001,2023-07-23,13473.51,Active
C000490,P001,2025-06-26,60480.1,Active
C000490,P002,2022-05-27,9742.89,Active
C000490,P003,2012-06-30,7261.42,Active
C000491,P001,2022-02-07,8647.02,Active
C000491,P003,2024-06-13,117113.3,Active
C000492,P001,2024-04-28,145515.81,Active
C000492,P003,2025-02-03,130527.37,Active
C000492,P007,2022-04-19,98652.63,Active
C000493,P001,2026-05-14,44667.28,Active
C000493,P002,2026-07-03,19981.16,Active
C000493,P007,2026-01-22,27575.25,Active
C000494,P001,2014-08-11,11588.39,Active
C000495,P003,2025-06-08,143398.81,Active
C000496,P001,2020-10-05,2131.09,Active
C000496,P003,2023-03-03,4512.56,Active
C000497,P001,2026-05-02,82451.99,Active
C000497,P003,2025-10-02,9845.53,Active
C000498,P001,2025-09-06,111637.48,Active
C000499,P001,2026-05-02,58267.72,Active
C000499,P006,2024-11-03,93474.32,Active
C000500,P001,2018-10-19,4520.97,Active
C000501,P002,2022-07-13,221041.46,Active
C000501,P003,2025-04-17,284284.13,Active
C000501,P005,2026-05-22,298147.45,Active
C000501,P006,2024-12-18,122347.25,Active
C000501,P007,2024-06-15,320545.43,Active
C000501,P008,2021-12-23,276674.85,Active
C000502,P003,2025-09-12,6567.78,Active
C000503,P001,2022-06-11,14397.22,Active
C000504,P001,2023-10-01,80941.09,Active
C000505,P001,2024-08-14,46901.11,Active
C000505,P003,2025-11-02,31964.04,Active
C000506,P003,2025-08-01,128324.08,Active
C000506,P006,2025-04-12,8228.2,Active
C000507,P001,2017-04-18,49968.09,Active
C000508,P001,2020-04-15,129218.41,Active
C000508,P002,2015-01-22,134849.32,Active
C000508,P003,2015-11-09,68324.74,Active
C000508,P005,2013-04-10,44320.3,Active
C000508,P006,2013-11-20,131977.25,Active
C000509,P001,2023-09-15,58736.44,Active
C000509,P002,2024-06-13,40988.34,Active
C000509,P006,2024-07-06,43672.21,Active
C000510,P001,2024-08-10,221396.34,Active
C000510,P003,2023-11-09,168137.85,Active
C000510,P004,2012-12-24,107906.41,Active
