customer_id,product_id,product_name,product_type,category,already_owned,eligible,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_fit_score,income_score,balance_score,spending_score,transaction_score,digital_score,segment_fit_score,historical_response_score,cross_sell_score,recommendation_score,recommendation_confidence,product_rank
C000089,P005,Home Loan,Loan,Lending,False,1,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 3,0.12675874871708598,0.05544401954535798,0.13800655490792008,0.056065478176277474,0.25,0.611,0.45,0.6666666666666666,0.3,0.2905451577550098,Low,5
C000090,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.8566216743136531,0.5909018483110261,0.9821662912305839,0.7859525818687465,0.6710526315789473,0.856,1.0,0.125,0.65,0.7835936829774607,High,1
C000090,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.7728557107952175,0.5909018483110261,0.9821662912305839,0.7859525818687465,0.6710526315789473,0.856,1.0,0.125,0.65,0.7626521920978517,High,2
C000090,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.7711488143950727,0.5909018483110261,0.9821662912305839,0.7859525818687465,0.6710526315789473,0.856,1.0,0.125,0.65,0.7622254679978155,High,3
C000090,P004,Personal Loan,Loan,Lending,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.741686196039848,0.5909018483110261,0.9821662912305839,0.7859525818687465,0.6710526315789473,0.856,1.0,0.125,0.65,0.7548598134090093,High,4
C000091,P003,Rewards Credit Card,Credit Card,Cards,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.6854202343728024,0.49124707881878055,0.278990168336714,0.43544417001449404,0.881578947368421,0.65,1.0,0.125,0.65,0.7118413164622198,Medium,1
C000091,P004,Personal Loan,Loan,Lending,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.5645238240968622,0.49124707881878055,0.278990168336714,0.43544417001449404,0.881578947368421,0.65,1.0,0.125,0.65,0.6816172138932348,Medium,2
C000091,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.5330427303964184,0.49124707881878055,0.278990168336714,0.43544417001449404,0.881578947368421,0.65,1.0,0.125,0.65,0.6737469404681238,Medium,3
C000091,P006,Mutual Fund Plan,Investment,Wealth,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.47262241899115387,0.49124707881878055,0.278990168336714,0.43544417001449404,0.881578947368421,0.65,1.0,0.125,0.65,0.6586418626168077,Medium,4
C000092,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.37977658481988513,0.10189876779264924,0.07059362679639092,0.09616277776687536,0.4868421052631579,0.61,0.7,0.625,0.65,0.46935021555297485,Low,1
C000092,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.26916957983660983,0.10189876779264924,0.07059362679639092,0.09616277776687536,0.4868421052631579,0.61,0.7,0.625,0.65,0.441698464307156,Low,2
C000092,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.25389946489408105,0.10189876779264924,0.07059362679639092,0.09616277776687536,0.4868421052631579,0.61,0.7,0.625,0.65,0.43788093557152385,Low,3
C000092,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.25090028344684406,0.10189876779264924,0.07059362679639092,0.09616277776687536,0.4868421052631579,0.61,0.7,0.625,0.65,0.43713114020971455,Low,4
C000092,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.20344930613567389,0.10189876779264924,0.07059362679639092,0.09616277776687536,0.4868421052631579,0.61,0.7,0.625,0.65,0.425268395881922,Low,5
C000092,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.16083280024176164,0.10189876779264924,0.07059362679639092,0.09616277776687536,0.4868421052631579,0.61,0.7,0.625,0.65,0.4146142694084439,Low,6
C000093,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.5404614046070938,0.42333227108561716,0.32457866919930295,0.40670285030235576,0.7236842105263158,0.698,1.0,0.75,0.65,0.7056344369478442,Medium,1
C000093,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 2,0.46702687758469297,0.42333227108561716,0.32457866919930295,0.40670285030235576,0.7236842105263158,0.698,1.0,0.75,0.65,0.6872758051922441,Medium,2
C000094,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3833030650571551,0.08497981729339282,0.08501016279686317,0.03578881166847492,0.7105263157894737,0.637,0.7,0.25,0.65,0.4656006770913884,Low,1
C000094,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.35918131621742666,0.08497981729339282,0.08501016279686317,0.03578881166847492,0.7105263157894737,0.637,0.7,0.25,0.65,0.4595702398814563,Low,2
C000094,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.33750849509913705,0.08497981729339282,0.08501016279686317,0.03578881166847492,0.7105263157894737,0.637,0.7,0.25,0.65,0.4541520346018839,Low,3
C000094,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3237353721821552,0.08497981729339282,0.08501016279686317,0.03578881166847492,0.7105263157894737,0.637,0.7,0.25,0.65,0.4507087538726384,Low,4
C000094,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3055853721821552,0.08497981729339282,0.08501016279686317,0.03578881166847492,0.7105263157894737,0.637,0.7,0.25,0.65,0.44617125387263845,Low,5
C000094,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.27987749763754133,0.08497981729339282,0.08501016279686317,0.03578881166847492,0.7105263157894737,0.637,0.7,0.25,0.65,0.439744285236485,Low,6
C000095,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3504498605044771,0.09297854259613342,0.00022040642105730112,0.06077299534528178,0.4473684210526316,0.663,0.7,0.625,0.65,0.45961343680324074,Low,1
C000095,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2455026538377431,0.09297854259613342,0.00022040642105730112,0.06077299534528178,0.4473684210526316,0.663,0.7,0.625,0.65,0.4333766351365572,Low,2
C000095,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.23447909061935235,0.09297854259613342,0.00022040642105730112,0.06077299534528178,0.4473684210526316,0.663,0.7,0.625,0.65,0.4306207443319595,Low,3
C000095,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.19593421736640887,0.09297854259613342,0.00022040642105730112,0.06077299534528178,0.4473684210526316,0.663,0.7,0.625,0.65,0.4209845260187237,Low,4
C000095,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.14980206381958283,0.09297854259613342,0.00022040642105730112,0.06077299534528178,0.4473684210526316,0.663,0.7,0.625,0.65,0.4094514876320171,Low,5
C000096,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3449815343016143,0.14216857871255575,0.14721542160325238,0.12061710293552828,0.7763157894736842,0.602,0.7,0.0,0.65,0.4488264677389673,Low,1
C000096,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.30663139479575763,0.14216857871255575,0.14721542160325238,0.12061710293552828,0.7763157894736842,0.602,0.7,0.0,0.65,0.43923893286250315,Low,2
C000096,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.30311070514058525,0.14216857871255575,0.14721542160325238,0.12061710293552828,0.7763157894736842,0.602,0.7,0.0,0.65,0.43835876044871,Low,3
C000096,P005,Home Loan,Loan,Lending,False,1,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.28447898723680876,0.14216857871255575,0.14721542160325238,0.12061710293552828,0.7763157894736842,0.602,0.7,0.0,0.65,0.4337008309727659,Low,4
C000097,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3541874574216601,0.03758763543658381,0.061822778566994994,0.028636189055758494,0.39473684210526316,0.571,0.7,0.0,0.65,0.3698749177585212,Low,1
C000097,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.29333965741783996,0.03758763543658381,0.061822778566994994,0.028636189055758494,0.39473684210526316,0.571,0.7,0.0,0.65,0.3546629677575662,Low,2
C000097,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2886402321304836,0.03758763543658381,0.061822778566994994,0.028636189055758494,0.39473684210526316,0.571,0.7,0.0,0.65,0.3534881114357271,Low,3
C000097,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.14559153322693605,0.03758763543658381,0.061822778566994994,0.028636189055758494,0.39473684210526316,0.571,0.7,0.0,0.65,0.3177259367098403,Low,4
C000098,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.603867499906487,0.7557467601444657,0.5476610547442744,0.6985885391698136,0.7763157894736842,0.774,1.0,0.45,0.65,0.7934635954265676,High,1
C000099,P008,Premium Banking,Banking,Premium,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.19841085384723528,0.04576163161249203,0.23627952564067187,0.046335051869129625,0.039473684210526314,0.284,0.25,0.1,0.3,0.15557609241588616,Low,1
C000099,P006,Mutual Fund Plan,Investment,Wealth,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.1942683251116031,0.04576163161249203,0.23627952564067187,0.046335051869129625,0.039473684210526314,0.284,0.25,0.1,0.3,0.15454046023197815,Low,2
C000099,P007,Term Insurance,Insurance,Protection,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.1768297438016262,0.04576163161249203,0.23627952564067187,0.046335051869129625,0.039473684210526314,0.284,0.25,0.1,0.3,0.15018081490448393,Low,3
C000099,P003,Rewards Credit Card,Credit Card,Cards,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.12670276921576118,0.04576163161249203,0.23627952564067187,0.046335051869129625,0.039473684210526314,0.284,0.25,0.1,0.3,0.13764907125801767,Low,4
C000099,P005,Home Loan,Loan,Lending,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.1256537161576428,0.04576163161249203,0.23627952564067187,0.046335051869129625,0.039473684210526314,0.284,0.25,0.1,0.3,0.13738680799348807,Low,5
C000099,P004,Personal Loan,Loan,Lending,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.09650457933888301,0.04576163161249203,0.23627952564067187,0.046335051869129625,0.039473684210526314,0.284,0.25,0.1,0.3,0.13009952378879813,Low,6
C000100,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2851497989139643,0.09888463989802422,0.04601569112083476,0.03789095754870821,0.3026315789473684,0.834,0.7,0.2,0.65,0.39735911455020123,Low,1
C000100,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.26212795983350456,0.09888463989802422,0.04601569112083476,0.03789095754870821,0.3026315789473684,0.834,0.7,0.2,0.65,0.3916036547800863,Low,2
C000100,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.25947398867260146,0.09888463989802422,0.04601569112083476,0.03789095754870821,0.3026315789473684,0.834,0.7,0.2,0.65,0.3909401619898605,Low,3
C000100,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.1607067356953685,0.09888463989802422,0.04601569112083476,0.03789095754870821,0.3026315789473684,0.834,0.7,0.2,0.65,0.36624834874555223,Low,4
C000100,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.13850106770878728,0.09888463989802422,0.04601569112083476,0.03789095754870821,0.3026315789473684,0.834,0.7,0.2,0.65,0.36069693174890693,Low,5
C000101,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3464094442121058,0.09477374123645634,0.336387353631449,0.10925411434664335,0.4605263157894737,0.567,0.7,0.16666666666666666,0.65,0.4055027233354055,Low,1
C000101,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.32624119695170267,0.09477374123645634,0.336387353631449,0.10925411434664335,0.4605263157894737,0.567,0.7,0.16666666666666666,0.65,0.4004606615203047,Low,2
C000101,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.3099601624689441,0.09477374123645634,0.336387353631449,0.10925411434664335,0.4605263157894737,0.567,0.7,0.16666666666666666,0.65,0.396390402899615,Low,3
C000101,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.28633151573474297,0.09477374123645634,0.336387353631449,0.10925411434664335,0.4605263157894737,0.567,0.7,0.16666666666666666,0.65,0.3904832412160647,Low,4
C000101,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2272719550875303,0.09477374123645634,0.336387353631449,0.10925411434664335,0.4605263157894737,0.567,0.7,0.16666666666666666,0.65,0.37571835105426155,Low,5
C000102,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2964935330411833,0.1276981091990652,0.22932257684796462,0.07887088740553426,0.5789473684210527,0.494,0.7,0.625,0.65,0.43590511036326673,Low,1
C000102,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.29621882039750513,0.1276981091990652,0.22932257684796462,0.07887088740553426,0.5789473684210527,0.494,0.7,0.625,0.65,0.43583643220234725,Low,2
C000102,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2775473325211972,0.1276981091990652,0.22932257684796462,0.07887088740553426,0.5789473684210527,0.494,0.7,0.625,0.65,0.4311685602332702,Low,3
C000102,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.261101676410718,0.1276981091990652,0.22932257684796462,0.07887088740553426,0.5789473684210527,0.494,0.7,0.625,0.65,0.4270571462056504,Low,4
C000102,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.25254879892568644,0.1276981091990652,0.22932257684796462,0.07887088740553426,0.5789473684210527,0.494,0.7,0.625,0.65,0.4249189268343926,Low,5
C000103,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.13999599525916753,0.07057308264287232,0.048201941183271604,0.0837111028252579,0.2631578947368421,0.144,0.7,0.5,0.3,0.27298729955389267,Low,1
C000103,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.13627645502928248,0.07057308264287232,0.048201941183271604,0.0837111028252579,0.2631578947368421,0.144,0.7,0.5,0.3,0.2720574144964214,Low,2
C000103,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.1305346361724276,0.07057308264287232,0.048201941183271604,0.0837111028252579,0.2631578947368421,0.144,0.7,0.5,0.3,0.27062195978220766,Low,3
C000103,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.10660668172585197,0.07057308264287232,0.048201941183271604,0.0837111028252579,0.2631578947368421,0.144,0.7,0.5,0.3,0.26463997117056376,Low,4
C000104,P003,Rewards Credit Card,Credit Card,Cards,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.27514421261815364,0.0775520501380922,0.12523031772406443,0.05448197686751762,0.4868421052631579,0.339,0.7,0.6,0.65,0.38872277897163054,Low,1
C000104,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2639865912223447,0.0775520501380922,0.12523031772406443,0.05448197686751762,0.4868421052631579,0.339,0.7,0.6,0.65,0.3859333736226783,Low,2
C000104,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2603766498972797,0.0775520501380922,0.12523031772406443,0.05448197686751762,0.4868421052631579,0.339,0.7,0.6,0.65,0.3850308882914121,Low,3
C000104,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.25203911705720694,0.0775520501380922,0.12523031772406443,0.05448197686751762,0.4868421052631579,0.339,0.7,0.6,0.65,0.38294650508139383,Low,4
C000104,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.24341860392026823,0.0775520501380922,0.12523031772406443,0.05448197686751762,0.4868421052631579,0.339,0.7,0.6,0.65,0.38079137679715924,Low,5
C000104,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,0.22056885900965364,0.0775520501380922,0.12523031772406443,0.05448197686751762,0.4868421052631579,0.339,0.7,0.6,0.65,0.3750789405695055,Low,6
C000105,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.23487484462152758,0.11253717867006587,0.07910634452632355,0.09772618743908264,0.3815789473684211,0.399,0.7,0.0,0.65,0.3358629889946583,Low,1
C000105,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.23475243082842412,0.11253717867006587,0.07910634452632355,0.09772618743908264,0.3815789473684211,0.399,0.7,0.0,0.65,0.3358323855463824,Low,2
C000105,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.2009708908621587,0.11253717867006587,0.07910634452632355,0.09772618743908264,0.3815789473684211,0.399,0.7,0.0,0.65,0.32738700055481595,Low,3
C000105,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.17053318799386014,0.11253717867006587,0.07910634452632355,0.09772618743908264,0.3815789473684211,0.399,0.7,0.0,0.65,0.3197775748377414,Low,4
C000105,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,0.16605260299062682,0.11253717867006587,0.07910634452632355,0.09772618743908264,0.3815789473684211,0.399,0.7,0.0,0.65,0.318657428586933,Low,5
C000106,P007,Term Insurance,Insurance,Protection,False,1,Premium High-Value,Premium Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 2,0.5475749469695131,0.3522625876354366,0.3107238028106534,0.3279011155063513,0.47368421052631576,0.383,1.0,0.6666666666666666,0.65,0.5958655525150797,Medium,1
C000106,P004,Personal Loan,Loan,Lending,False,1,Premium High-Value,Premium Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 2,0.45898372226358997,0.3522625876354366,0.3107238028106534,0.3279011155063513,0.47368421052631576,0.383,1.0,0.6666666666666666,0.65,0.5737177463385988,Medium,2
C000106,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 2,0.4430468894636931,0.3522625876354366,0.3107238028106534,0.3279011155063513,0.47368421052631576,0.383,1.0,0.6666666666666666,0.65,0.5697335381386246,Medium,3
C000106,P006,Mutual Fund Plan,Investment,Wealth,False,1,Premium High-Value,Premium Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 2,0.4082521526845022,0.3522625876354366,0.3107238028106534,0.3279011155063513,0.47368421052631576,0.383,1.0,0.6666666666666666,0.65,0.5610348539438269,Medium,4
C000106,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 2,0.405275715902893,0.3522625876354366,0.3107238028106534,0.3279011155063513,0.47368421052631576,0.383,1.0,0.6666666666666666,0.65,0.5602907447484246,Medium,5
C000107,P007,Term Insurance,Insurance,Protection,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.3330861724956421,0.014579349904397706,0.12923710386661325,0.025367793760752533,0.11842105263157894,0.472,0.25,0.25,0.3,0.2286505709995269,Low,1
C000107,P008,Premium Banking,Banking,Premium,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.21040315082109065,0.014579349904397706,0.12923710386661325,0.025367793760752533,0.11842105263157894,0.472,0.25,0.25,0.3,0.19797981558088906,Low,2
C000107,P006,Mutual Fund Plan,Investment,Wealth,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.2083548749590217,0.014579349904397706,0.12923710386661325,0.025367793760752533,0.11842105263157894,0.472,0.25,0.25,0.3,0.1974677466153718,Low,3
C000107,P003,Rewards Credit Card,Credit Card,Cards,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.1806954149923748,0.014579349904397706,0.12923710386661325,0.025367793760752533,0.11842105263157894,0.472,0.25,0.25,0.3,0.1905528816237101,Low,4
C000107,P005,Home Loan,Loan,Lending,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.12290796067954943,0.014579349904397706,0.12923710386661325,0.025367793760752533,0.11842105263157894,0.472,0.25,0.25,0.3,0.17610601804550374,Low,5
C000107,P004,Personal Loan,Loan,Lending,False,1,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,0.11717231224357069,0.014579349904397706,0.12923710386661325,0.025367793760752533,0.11842105263157894,0.472,0.25,0.25,0.3,0.17467210593650906,Low,6
C000108,P004,Personal Loan,Loan,Lending,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.41817877852146323,0.1787709793923943,0.14484753708923107,0.1893286309558853,0.7368421052631579,0.793,1.0,0.3,0.65,0.5926252062983184,Medium,1
C000108,P008,Premium Banking,Banking,Premium,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.39796601778771235,0.1787709793923943,0.14484753708923107,0.1893286309558853,0.7368421052631579,0.793,1.0,0.3,0.65,0.5875720161148807,Medium,2
C000108,P006,Mutual Fund Plan,Investment,Wealth,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.3841780867532295,0.1787709793923943,0.14484753708923107,0.1893286309558853,0.7368421052631579,0.793,1.0,0.3,0.65,0.58412503335626,Medium,3
C000108,P005,Home Loan,Loan,Lending,False,1,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.3562273844325633,0.1787709793923943,0.14484753708923107,0.1893286309558853,0.7368421052631579,0.793,1.0,0.3,0.65,0.5771373577760934,Medium,4
C000109,P007,Term Insurance,Insurance,Protection,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.37880131893771896,0.13162577012959423,0.19149929808763375,0.016946127313692126,0.5526315789473685,0.666,0.7,0.5416666666666666,0.65,0.4821868872691205,Low,1
C000109,P008,Premium Banking,Banking,Premium,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.3140008361813423,0.13162577012959423,0.19149929808763375,0.016946127313692126,0.5526315789473685,0.666,0.7,0.5416666666666666,0.65,0.46598676658002636,Low,2
C000109,P006,Mutual Fund Plan,Investment,Wealth,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.28989623848019286,0.13162577012959423,0.19149929808763375,0.016946127313692126,0.5526315789473685,0.666,0.7,0.5416666666666666,0.65,0.459960617154739,Low,3
C000109,P004,Personal Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.20971437390078718,0.13162577012959423,0.19149929808763375,0.016946127313692126,0.5526315789473685,0.666,0.7,0.5416666666666666,0.65,0.43991515100988754,Low,4
C000109,P005,Home Loan,Loan,Lending,False,1,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,0.18806278649430588,0.13162577012959423,0.19149929808763375,0.016946127313692126,0.5526315789473685,0.666,0.7,0.5416666666666666,0.65,0.43450225415826726,Low,5
